biome,N,ncom,alt_stat,frt,srichness,isimpson
med,10,414,21,41.979974152578556,1,1.0
med,10,414,166,41.82930169678118,2,1.0069013515379337
med,10,415,53,21.455958964644548,1,1.0
med,10,416,53,16.979063731864887,1,1.0
med,10,417,53,12.085509246272018,1,1.0
med,10,418,166,40.73926717410503,2,1.4644070365054296
med,10,419,53,9.748921857281088,1,1.0
med,10,420,53,213.70577137131878,1,1.0
med,10,421,198,12.96637498436626,4,2.818258348262959
med,10,422,105,100.28899209839726,3,2.2822114675231595
med,10,423,131,115.57827788649256,3,1.652043669959359
med,10,423,217,95.41200491872277,4,1.5257792220541362
med,10,424,88,16.5654605682377,3,1.9182425859273786
med,10,425,53,14.921870094359427,1,1.0
med,10,426,187,81.2538757161581,4,2.880260233377188
med,10,427,93,38.23478090659999,2,1.2303022394137983
med,10,428,53,10.340621856780782,1,1.0
med,10,429,178,102.24664623866103,3,2.139078344262666
med,10,430,151,33.02282243559708,3,1.7572019222399293
med,10,431,53,52.16493757394266,1,1.0
med,10,432,212,84.7924541248899,3,2.1329417856873785
med,10,433,53,259.9814618732214,1,1.0
med,10,433,55,174.4521037181509,2,1.0051502309229727
med,10,434,79,33.563909858399704,3,2.1569133371361384
med,10,435,210,28.666101098679082,4,3.4336514735262673
med,10,436,45,15.132382068560489,3,1.4588138001956268
med,10,437,29,10.418754336119473,2,1.0291069862420805
med,10,437,178,10.962222035924837,3,1.0427192382150898
med,10,438,53,17.605575453060197,1,1.0
med,10,439,55,206.57794229918557,2,1.086861591320255
med,10,440,53,13.660755007133288,1,1.0
med,10,441,101,19.57150786174715,4,2.9280224952188356
med,10,442,77,13.18086597474671,2,1.6577075862306272
med,10,443,53,143.90167784485604,1,1.0
med,10,444,53,389.8473237421419,1,1.0
med,10,445,197,43.00864220487218,3,1.3850127431718289
med,10,446,68,192.1518786691403,2,1.8254310856587985
med,10,446,69,248.80534246587223,3,1.702511555503395
med,10,446,72,239.1656704692931,3,1.721768506407359
med,10,446,76,203.34910910995302,4,1.8322041643161484
med,10,447,62,15.085152229935751,3,2.9074961119748983
med,10,448,79,22.673512890910867,3,2.3526926166926763
med,10,449,212,110.20292810367603,3,1.4958887666516791
med,10,450,53,12.341131258756237,1,1.0
med,10,451,53,99.25961965581634,1,1.0
med,10,452,53,31.029418952422784,1,1.0
med,10,453,53,35.10028373523397,1,1.0
med,10,454,53,53.296619922406656,1,1.0
med,10,455,61,66.33381646185981,2,1.8932627927423378
med,10,456,53,212.63795965410347,1,1.0
med,10,457,53,23.10186604430257,1,1.0
med,10,458,57,31.38546193192882,2,1.9743127421361106
med,10,459,53,74.18749258668946,1,1.0
med,10,460,53,104.28848372642655,1,1.0
med,10,461,77,25.085564837208047,2,1.994694715095643
med,10,461,114,21.157510176406475,3,2.496400907278079
med,10,462,53,466.27398989745006,1,1.0
med,10,463,166,115.00594082180432,2,1.0554387429291792
med,10,464,53,206.593037004546,1,1.0
med,10,465,53,174.61031590449974,1,1.0
med,10,466,53,13.361228075120152,1,1.0
med,10,467,13,25.917878054454278,1,1.0
med,10,467,124,26.29569240071926,2,1.011575327399954
med,10,467,212,28.11387191973618,3,1.0491003928333422
med,10,468,53,345.91823297535956,1,1.0
med,10,469,53,337.47947150452234,1,1.0
med,10,470,100,9.070415402339366,3,2.048049780627668
med,10,471,133,21.24387667017484,4,1.126870544792041
med,10,472,97,22.9958761685501,3,1.1942584058989973
med,10,473,57,30.15856081400139,2,1.3498867406758654
med,10,474,61,126.13179761611279,2,1.4953143022260897
med,10,475,53,81.54069135208907,1,1.0
med,10,476,53,116.36063313183739,1,1.0
med,10,477,70,23.214428733645303,3,2.7358164548874506
med,10,477,107,22.723298994880416,4,3.168740138422169
med,10,478,124,186.44124276884102,2,1.0143864854093716
med,10,479,143,41.757584295575064,3,2.72405633726163
med,10,479,222,56.17556037406557,4,2.67233417193914
med,10,480,53,8.51039468541573,1,1.0
med,10,481,201,26.880138592927754,4,2.1604329424881543
med,10,482,126,10.877169976494192,3,1.8129449056714289
med,10,483,5,12.214723515422762,1,1.0
med,10,483,93,12.38480374818393,2,1.0291747650875378
med,10,484,212,297.77788100482945,3,1.3603526847324705
med,10,484,216,297.9693618324304,4,1.364613199027103
med,10,485,54,208.26342938106222,2,1.347479560184105
med,10,485,167,233.65206424234054,3,1.361713337002514
med,10,485,171,187.96865753430916,4,1.3176174116561294
med,10,486,53,17.14732812397571,1,1.0
med,10,486,54,17.533001651526337,2,1.0081350076077236
med,10,486,57,16.557220383399763,2,1.035625324292596
med,10,486,58,16.768107930957026,3,1.0344788388278496
med,10,487,53,255.0199996502196,1,1.0
med,10,488,180,16.702868560593696,4,1.320713539124073
med,10,489,61,24.79329235417794,2,1.1120216208089067
med,10,489,65,24.336359180599363,3,1.2801838035436
med,10,490,53,20.88850070306849,1,1.0
med,10,491,77,310.5086123254841,2,1.9383442641143962
med,10,492,53,50.49018859961796,1,1.0
med,10,493,53,162.92009579691162,1,1.0
med,10,493,55,110.45283733701068,2,1.0347146392211601
med,10,494,42,12.484464254128666,2,1.8933903691084952
med,10,494,212,12.73966243148056,3,1.9225761525845815
med,10,495,53,101.08733524354858,1,1.0
med,10,496,9,23.154724434534565,3,1.6920372618718345
med,10,496,106,26.9499901265913,4,1.5449918662693969
med,10,497,124,72.60128927405572,2,1.037299466231882
med,10,497,125,70.781655747458,3,1.0256981235262128
med,10,497,152,73.78746955190945,4,1.0616406323627905
med,10,498,53,175.41113818050817,1,1.0
med,10,499,61,11.211656224743201,2,1.1107620157291023
med,10,499,84,11.253128502461317,3,1.0995277493104645
med,10,500,53,77.90538817692767,1,1.0
med,10,501,93,38.81230009568215,2,1.9888282675280262
med,10,501,197,48.369245232342365,3,2.006465540608559
med,10,502,54,182.36320394639299,2,1.4628497002579697
med,10,503,57,125.59611004403722,2,1.1487115786118263
med,10,504,77,22.173053003520497,2,1.0553994295503675
med,10,504,186,22.727734735200826,3,1.0717250116007424
med,10,505,213,58.34925208371922,4,2.195265175872587
med,10,506,128,7.448026320873574,3,1.0682450341461802
med,10,507,167,66.11381798224592,3,1.3287046838489123
med,10,507,169,65.93670202298287,4,1.3325988135483224
med,10,508,53,12.386354674346775,1,1.0
med,10,509,138,24.486036415028224,4,2.948928243647369
med,10,509,140,24.37300049808081,5,3.077721082667777
med,10,510,219,66.13516553727567,4,2.3378603900202792
med,10,511,55,46.78529563580566,2,1.9684324045957033
med,10,511,79,45.346454737063446,3,2.248749032940583
med,10,512,29,27.321653550285962,2,1.0513564164813174
med,10,513,139,24.08555587633322,4,1.219713060719326
med,10,513,143,25.108281131686677,3,1.0611516957160128
med,10,513,148,23.938316706965384,4,1.4358608139376743
med,10,513,149,23.9050050504476,5,1.3814814246224476
med,10,514,21,7.84189002374346,1,1.0
med,10,515,53,16.39583255465174,1,1.0
med,10,516,105,48.2426661291119,3,2.0775862165846837
med,10,516,107,51.83518370916856,4,2.1687894311106466
med,10,516,205,31.97506342908877,4,2.3998011764895155
med,10,516,207,33.62352969511285,5,2.4109492276462756
med,10,517,53,22.835481428815655,1,1.0
med,10,518,155,29.205457090856537,4,3.4220428166375747
med,10,519,166,166.18016914518805,2,1.1221265914147722
med,10,520,94,131.83776770751643,3,1.3737324136200304
med,10,521,127,31.59996735065264,4,2.1817629201017317
med,10,521,215,30.482249345128654,5,2.406404601047369
med,10,522,77,17.074376748992247,2,1.045368309245717
med,10,522,186,16.48813556325086,3,1.0543318539861997
med,10,523,53,74.72582914615248,1,1.0
med,10,524,114,45.459951364993486,3,1.6899692744072403
med,10,525,29,16.296683238635868,2,1.8383334110940341
med,10,525,178,16.248472053722622,3,1.8639372373026113
med,10,526,53,133.1886206678839,1,1.0
med,10,527,53,74.33246191459615,1,1.0
med,10,528,53,232.27860909734554,1,1.0
med,10,529,68,39.64931567464475,2,1.4005048542799376
med,10,530,54,17.59812989684836,2,1.086673516409196
med,10,530,62,20.300124141139744,3,1.3126843825731291
med,10,531,137,13.436899706678856,3,1.124537068649937
med,10,532,53,153.4608973189362,1,1.0
med,10,533,166,26.244619679243772,2,1.032689739346648
med,10,534,53,67.02567618293898,1,1.0
med,10,535,54,366.741710832755,2,1.0716828576740127
med,10,536,212,57.738689892427836,3,1.071937071177505
med,10,537,53,28.311765852634696,1,1.0
med,10,538,53,54.408700856288846,1,1.0
med,10,539,124,8.841357021785921,2,1.0167233042731882
med,10,540,137,40.192619959176994,3,2.4898863186992286
med,10,541,148,31.231884722447248,4,2.4810182550060147
med,10,541,150,30.286259858867975,5,2.437836180546507
med,10,542,68,28.822657164579955,2,1.6584992770104192
med,10,542,88,29.29581195830979,3,1.638296053636622
med,10,543,203,26.62007178961526,4,1.1693052352224609
med,10,543,234,27.320038990535934,5,1.1842619328922306
med,10,544,124,28.93097477948346,2,1.9539131989151959
med,10,545,53,22.03727021609834,1,1.0
med,10,546,53,9.80280238736876,1,1.0
med,10,547,166,137.25688850726033,2,1.0535355725035904
med,10,548,124,14.208990094420384,2,1.2813083672428813
med,10,549,53,96.4141851988823,1,1.0
med,10,550,7,8.375231527215753,2,1.4556439459851278
med,10,550,24,7.371758192911978,2,1.005131586897503
med,10,550,34,9.025174472435433,3,1.7520911582005816
med,10,551,171,29.83754691627465,4,2.699736282776507
med,10,552,53,176.85499957655895,1,1.0
med,10,553,67,58.6348855364555,4,2.7968026733565523
med,10,554,53,194.94759876616544,1,1.0
med,10,555,53,113.672312116123,1,1.0
med,10,556,93,16.119288332604523,2,1.881173615256878
med,10,557,53,34.29886376714088,1,1.0
med,10,558,72,19.793289042525252,3,2.6884880015015695
med,10,558,80,30.61561768383632,3,2.8769879652520722
med,10,559,53,43.18714500815755,1,1.0
med,10,560,84,10.984856930317964,3,1.8766720376921902
med,10,560,193,10.915968531997361,4,1.8652904710743112
med,10,561,166,127.61489286970664,2,1.5171542701037637
med,10,561,167,116.29978772791326,3,1.570192954141022
med,10,561,171,69.77518904108344,4,1.8990709709998155
med,10,562,53,63.135056117740994,1,1.0
med,10,563,53,241.65555255344523,1,1.0
med,10,564,93,14.753359144353361,2,1.0284300576290435
med,10,565,53,102.87262419359251,1,1.0
med,10,566,3,4.552595195951593,1,1.0
med,10,566,77,4.52955491663561,2,1.0034656394140706
med,10,567,53,229.07291247142388,1,1.0
med,10,567,57,116.17782733353808,2,1.0735163149960574
med,10,567,97,68.45230763986943,3,1.5777318293753617
med,10,568,54,105.33279548400412,2,1.4452554891552507
med,10,569,53,10.376295623959031,1,1.0
med,10,570,166,62.251358831800864,2,1.397657702828236
med,10,571,53,46.77621361136272,1,1.0
med,10,572,53,58.05258378630932,1,1.0
med,10,573,166,321.5438964850667,2,1.1248007494454484
med,10,574,212,236.98792936522645,3,1.1236938371738
med,10,575,53,153.01672916434856,1,1.0
med,10,576,53,74.53263575374443,1,1.0
med,10,577,124,73.85874891335719,2,1.1515767633972085
med,10,578,53,134.9461239370331,1,1.0
med,10,579,77,51.01557865722102,2,1.1912100383691193
med,10,580,166,50.55421700033631,2,1.065790320178823
med,10,581,170,15.116952499239295,3,2.083901375602081
med,10,582,53,128.9503601133676,1,1.0
med,10,583,53,57.98952176174313,1,1.0
med,10,584,53,18.927127780873473,1,1.0
med,10,585,53,210.69979452025626,1,1.0
med,10,585,68,138.21840688707542,2,1.12005856587503
med,10,586,53,137.36978463830255,1,1.0
med,10,587,68,18.776998812632716,2,1.8727362077439462
med,10,588,21,94.06848179709732,1,1.0
med,10,589,24,133.19106499122006,2,1.057970620539119
med,10,589,170,168.06023416007446,3,1.0546134015908455
med,10,590,57,47.10133909824925,2,1.6295020583256214
med,10,591,53,79.78757589203714,1,1.0
med,10,592,78,36.09504192895231,3,2.5012142296369912
med,10,592,81,35.958746427522954,4,2.3884614589154882
med,10,593,166,16.058918994167414,2,1.4445544958638423
med,10,594,77,71.64667899562089,2,1.1883489517596844
med,10,594,78,72.08065411373775,3,1.239110516788527
med,10,595,194,25.123881910753017,4,1.5512608042455902
med,10,596,166,148.77009937974034,2,1.0159209953716464
med,10,597,53,17.806075711240954,1,1.0
med,10,598,26,17.44845364803767,3,1.8115501322426404
med,10,598,44,17.049344094054835,4,1.8656860886783724
med,10,599,53,49.0866128650075,1,1.0
med,10,600,53,49.200712755741854,1,1.0
med,10,601,124,84.2162450108763,2,1.1698499477689703
med,10,602,93,65.08323773904975,2,1.9933121666194031
med,10,603,64,23.81272372032687,4,1.8460694532655861
med,10,603,75,22.558045411006862,5,2.0429508533959195
med,10,604,95,42.212944247601015,3,2.478994565485909
med,10,605,93,30.003820642325124,2,1.3192849543583907
med,10,606,198,105.37153274153212,4,3.8307391018994097
med,10,607,105,149.47601981177874,3,1.2000676441029094
med,10,608,53,20.236875350757714,1,1.0
med,10,609,137,79.72259403066144,3,1.855460801293476
med,10,609,219,54.830481754761664,4,1.4725140826167602
med,10,610,53,107.43149924599697,1,1.0
med,10,610,57,98.546264807966,2,1.2138540856433222
med,10,611,53,37.70491239004814,1,1.0
med,10,612,53,9.186690682860984,1,1.0
med,10,613,21,26.57889746752223,1,1.0
med,10,613,166,26.19723874845893,2,1.0098215984487173
med,10,614,93,27.527010456868354,2,1.9951647553713774
med,10,615,61,81.83715163835741,2,1.9227677875458848
med,10,615,131,81.827081320953,3,1.9283511559552624
med,10,616,53,71.35965165129103,1,1.0
med,10,617,13,81.90944168024129,1,1.0
med,10,617,124,70.45997380673697,2,1.0045837772628061
med,10,618,166,45.99611646786527,2,1.0131383196309611
med,10,619,53,65.77444027906961,1,1.0
med,10,620,13,38.905056862324216,1,1.0
med,10,620,14,37.673782929406144,2,1.0154996081782417
med,10,620,124,38.98182022362661,2,1.0157967014157063
med,10,621,53,421.08348218690577,1,1.0
med,10,622,53,90.06221870985898,1,1.0
med,10,623,74,38.01759012614672,3,2.12649559596317
med,10,624,124,20.58501312374029,2,1.0121642207787636
med,10,625,53,444.77831374854634,1,1.0
med,10,625,61,52.91317851730976,2,1.2671471247571395
med,10,625,100,20.980922424746833,3,2.174632874486621
med,10,626,53,17.79022350211207,1,1.0
med,10,626,166,18.196038729430363,2,1.006102415444565
med,10,627,53,341.8042748911768,1,1.0
med,10,628,53,29.929636513379304,1,1.0
med,10,629,53,42.24699465000941,1,1.0
med,10,630,125,25.11249079257944,3,1.807746360820704
med,10,631,56,18.43013989334949,3,2.2320056911474966
med,10,632,53,90.83708177623079,1,1.0
med,10,633,53,301.13476027353914,1,1.0
med,10,633,57,221.0310171897772,2,1.0205784759406626
med,10,634,57,336.8848148850143,2,1.7331465407714446
med,10,635,53,75.14941819385234,1,1.0
med,10,636,53,49.75426957493625,1,1.0
med,10,637,53,212.68990926765812,1,1.0
med,10,638,169,17.872581733005834,4,1.5446168917431575
med,10,638,187,20.185580448375017,4,1.6175102515184976
med,10,638,189,18.58332739216813,5,1.5239932881071923
med,10,638,211,18.35218119122829,5,1.8681734886235357
med,10,639,53,21.21129017259906,1,1.0
med,10,640,53,302.1935893062918,1,1.0
med,10,641,58,10.220418604044037,3,1.4103255006795847
med,10,642,55,24.55674415978342,2,1.84655057588721
med,10,643,65,168.5016194215204,3,2.254477257170663
med,10,643,176,160.4064980631827,4,2.3653370684364106
med,10,644,53,24.012316199805394,1,1.0
med,10,645,137,59.74215500051646,3,1.10251747556919
med,10,645,158,58.08916852501471,4,1.143758636552606
med,10,646,53,28.273325998930854,1,1.0
med,10,647,53,15.444948849146177,1,1.0
med,10,648,59,16.34092167868631,3,2.2929599412447272
med,10,649,53,332.5264777244598,1,1.0
med,10,650,53,52.59003689789435,1,1.0
med,10,651,145,25.025803688808054,4,2.1063357734324684
med,10,651,161,25.647430399171036,5,2.12688748206121
med,10,651,164,25.682220401734895,6,2.185539523335577
med,10,652,166,21.50126080238601,2,1.0177589996936771
med,10,653,53,19.169103414502526,1,1.0
med,10,654,53,10.087278790637834,1,1.0
med,10,655,53,18.519651557847787,1,1.0
med,10,656,166,93.27867846020963,2,1.4212109239942265
med,10,657,68,11.997324184294246,2,1.021048121907363
med,10,657,178,11.865828539426312,3,1.0541159860999787
med,10,658,61,51.89051290099861,2,1.9675754094664932
med,10,659,93,40.59083516397998,2,1.218888495775608
med,10,659,95,43.54169854123874,3,1.2260189784255564
med,10,660,53,337.5843238441026,1,1.0
med,10,661,166,240.98062545420305,2,1.2004043344976314
med,10,662,53,30.09442791394334,1,1.0
med,10,663,68,130.88168427293112,2,1.2517028381811484
med,10,664,101,34.12864733686361,4,1.4513168846928128
med,10,664,103,33.81604696673884,5,1.357031339247597
med,10,664,118,31.822550052692176,6,1.259258179314582
med,10,665,109,27.42590190148377,4,2.4649091963279623
med,10,665,113,27.237835210902187,5,2.509177046285359
med,10,665,123,31.447730980133695,6,2.977299680746275
med,10,665,209,22.502974599584533,6,2.308262332376201
med,10,666,55,30.966396567403486,2,1.9301991196336545
med,10,666,79,28.01286747729808,3,1.7272123062687958
med,10,666,95,34.34702256966562,3,2.2665713100663614
med,10,667,93,25.394648454406052,2,1.3308853896305632
med,10,668,53,25.84875173105819,1,1.0
med,10,669,84,8.843146482376753,3,1.1760024551097474
med,10,670,53,91.81076308536525,1,1.0
med,10,671,53,72.90372963030121,1,1.0
med,10,672,53,380.26247164549994,1,1.0
med,10,673,53,20.42708897225008,1,1.0
med,10,674,173,81.18822887838203,3,2.044589421258759
med,10,674,225,27.20875302086236,5,3.9133757397725493
med,10,675,53,348.162051133334,1,1.0
med,10,676,124,40.865836758159446,2,1.4525607882811866
med,10,677,55,13.588557114912176,2,1.5958904262414815
med,10,677,79,14.031466940985636,3,1.7958693017213203
med,10,678,53,165.3056016653909,1,1.0
med,10,679,236,61.47594326361436,5,3.058274545113784
med,10,680,53,144.25467988665548,1,1.0
med,10,681,53,131.13645088310068,1,1.0
med,10,682,53,110.90524435408825,1,1.0
med,10,683,53,31.167130624666726,1,1.0
med,10,684,93,114.37397870193566,2,1.9755842996218393
med,10,685,17,41.75338983051985,2,1.688985992244558
med,10,685,151,39.77008298312755,3,1.7534701104002657
med,10,686,151,86.33978600685589,3,1.2023337213444847
med,10,687,178,11.550131762292411,3,1.9942850698678793
med,10,687,219,11.347683686176191,4,2.0130750078731503
med,10,688,53,72.99493954706573,1,1.0
med,10,689,53,224.9553073916829,1,1.0
med,10,690,100,33.27545615158174,3,2.539019679482891
med,10,691,53,24.686648589365177,1,1.0
med,10,692,53,191.27686465143464,1,1.0
med,10,693,88,15.432202666157977,3,1.9008672927845083
med,10,694,53,14.674029640678583,1,1.0
med,10,695,53,200.3843606564219,1,1.0
med,10,696,2,18.054159221758223,2,1.4632491671336332
med,10,696,74,17.61248202107758,3,1.5758153724619517
med,10,697,53,99.9970618603398,1,1.0
med,10,698,178,56.277399996499895,3,1.0216667951811271
